text,category
"
﻿
४ कात्तिक, काठमाडौं । इंग्लिस प्रिमियर लिग फुटबलमा म्यानचेष्टर युनाइटेड र आर्सनलले बराबरी खेलेका छन् ।
शनिबार राति भएको खेलमा अन्तिम केही मिनेट सम्हालिन नसक्दा युनाइटेडले आर्सनलसँग १-१ को बराबरी खेल्दै अंक बाँड्न पुग्यो ।
घरेलु मैदान ओल्ड ट्रार्फडमा भएको खेलमा युनाइडले सुरुदेखि नै आर्सनललाई दबावमा राखेको थियो । तर, गोल गर्न भने एक घन्टा बढी कुर्नु पर्‍यो । ६८ औं मिनेटमा माटाले गोल गरे ।
निकै रक्षामक खेल प्रदर्शन गरेको आर्सनलले निर्धारित समय सकिन एक मिनेटमा बाँकी छन्दा बराबरी गोल फर्कायो । उसका लागि ओलिभर जिरौडले हेड गोल गरे ।
९० मिनेटको खेलमा आर्सनलले विपक्षीको पोष्टमा पाँच प्रहार गरेको थियो, जस मध्ये एक मात्र टार्गेटमा थियो ।
बराबरीपछि आर्सनल १२ खेलबाट २५ अंकका साथ तेस्रो स्थानमा उक्लिएको छ भने युनाइटेड १९ अंकसहित छैटौं स्थानमा छ ।",sports
"
﻿सुरुङ्गामा ‘सहारा सुरुङ्गा गोल्ड कप’ प्रतियोगिताको चौथो संस्करण शनिबारदेखि सुरू भएको छ। सामान्य प्रशासनमन्त्री केशवकुमार बुढाथोकीले कनकाई उच्च माविको खेल मैदानमा सो प्रतियोगिताको उद्घाटन गरे। सुरुङ्गा जेसीजको आयोजना र सहारा बचत तथा ऋण सहकारी संस्थाको मुख्य प्रायोजनमा सुरू भएको उक्त प्रतियोगितामा नेपाली सेना, नेपाल पुुलिस क्लव, सशस्त्र प्रहरीको एपिएफ, हुन्डाई मनाङ मस्र्याङ्दी क्लव, सङ्कटा क्लव काठमाडौँ, रुपन्देही एघार, रमपम झापा एघार र आयोजक सुरुङ्गा टिमको सहभागिता रहेको छ। प्रतियोगित...",sports
"
﻿ 

१९ कात्तिक, काठमाडौं । एएफसी सोलिडारिटी कप अन्तर्गत नेपालले भोलि पूर्वी टिमोरबिरुद्धको खेलसँगै प्रतियोगिताको सुरुवात गर्दैछ ।
मलेसियाको कुचिङस्थित सारावाक रंगशालामा नेपाली समय अनुसार साँझ सवा पाँच बजेदेखि सुरु हुनेछ । प्रतियोगिताको लागि नेपाली टोली करीव एक साताअघि नै मलेसिया पुगिसकेको छ । पूर्वी टिमोर तुलनात्मक रुपमा नेपालभन्दा कमजोर प्रतिद्वन्द्वी हो ।
खेलअघिको पत्रकार सम्मेलनमा नेपाली प्रशिक्षक ग्यातुकी कोजीले ब्रुनाइसँग ४-० गोलले हारेको भएपनि पूर्वी टिमोरलाई आफुले कमजोर प्रतिद्धन्दीको रुपमा नलिएको बताए । बर्षाले प्रभावित त्यस खेलमा आफुले टिमोरको वास्तविक खेल हेर्न नपाएको उनको धारणा थियो ।
भोलिको रणनीतिबारे कोजीले भनेका छन्, ‘खेल हुने दिनको मौसम अनुसार हामी रणनीति बनाउनेछौं र त्यसैगरी खेलाडीलाई खेल्न भन्नेछौं ।’
टिमोरका प्रशिक्षक फाबियो डा. सिल्भापनि मौसमप्रति चिन्तित देखिन्थे । हिलो मैदानमा आफ्ना युवा खेलाडीले वास्तविक खेल प्रदर्शन गर्न नसकेकोमा सिल्भाले दुःख ब्यक्त गरे । उनले भने, ‘नेपाल बलियो प्रतिद्धन्दी हो तर, हामी जितका लागि खेल्नेछौं ।’
नेपाली टोलीमा रञ्जीत धिमाल र रञ्जन बिष्ट चोटग्रस्त देखिएका छन् । नेपाली फिजियो सुरज भुषालका अनुसार ठूलो चोट नरहेपनि प्रशिक्षणका क्रममा धिमाललाई हृयामस्टि्रङको समस्या देखिएको छ भने रञ्जन फ्लुबाट संक्रमित छन् । शनिबारसम्म उनीहरु फिट भइसक्ने अनुमान गरिएको छ । त्यस्तै हातको शल्याक्रिया गरेका भरत खवास पनि फिट भइसकेका छन् ।
यसअघि नेपालले सन् २०११ मा भएको दुई खेलमा पूर्वी टिमोरलाई पराजित गरेको थियो । सन् २०१४ को विश्वकप छनौटका लागि भएको खेलमा नेपालले पहिलो लेग २-१ र दोस्रो लेग दशरथ रंगशालामा ५-० ले जितेको थियो ।",sports
"
﻿
५ कात्तिक, काठमाडौं । पियरे एमरिक ओबामियाङको गोलको मदतमा बोरुसिया डर्टमुन्डले बुन्डेजलिगामा बार्यन म्युनिखमाथि जित हात पारेको छ । र, यो बार्यन म्युनिखमाथि डर्टमुन्डको २०१२ पछि पहिलो जित समेत हो ।
शनिबार राति भएको खेलमा बोरुसिया डर्टमुन्डले बार्यनमाथि १–० गोल अन्तरको जित हात पारेको हो । घरेलु मैदानमा भएको खेलमा डर्टमुन्डले ११ औं मिनेटमा नै ओबामियाङले गोल गरे । उनले मारियो गोट्जेको पासमा गोल गरे ।
यो सिजनको पहिलो हारसँगै बार्यन म्युनिख लिग लिडर आरबी लाइपजिकभन्दा २ अंकले पछाडि परेको छ । २०११ अप्रिलपछि बार्यनमाथि पहिलो जित हात पारेको बोरुसिया डर्टमुन्ड पनि दोस्रो स्थानको म्युनिखभन्दा ३ अंकले नै पछाडि छ ।",sports
"
﻿टोटनह्यामले इंग्लिस प्रिमियर लिगमा आफ्नो अपराजित यात्रा कायमै राखेको छ। लिगमा अहिलेसम्म हार नबेहोरेको टोटनह्यामले आफ्नो अपराजित यात्रा कायम गर्ने क्रममा शनिबार राति वेष्ट ह्यामलाई ३–२ ले हरायो।
टोटनह्यामको जितमा ह्यारी केनले दुई तथा ह्यारी विनक्सले एक गोल गरे । खेलको २४ औं मिनेटमा मिकाहिल एन्टोनियोको गोलबाट वेष्ट ह्यामले अग्रता लियो।
वेष्ट ह्यामले पहिलो हाफमा १–० को अग्रता लिए पनि टोटनह्यामका लागि ५१ औं मिनेटमा विनक्सले बराबरी गोल फर्काए । ६८ औं मिनेटमा पाएको पेनाल्टीको अवसरमा म्यानु...",sports
"
﻿
५ मंसिर, झापा । सुरुङ्गामा जारी सहारा सुरुङ्गा गोल्डकप फुटबलमा रुपन्देही ११ ले त्रिभुवन आर्मी क्लबलाई हराएको छ । र, अन्तिम चारमा स्थान सुरिक्षत गरेको छ ।
आइतबार कनकाई माविको खेलमैदानमा भएको खेलमा रुपेन्द्रही ११ ले आर्मीलाई २-१ गोल अन्तरले हराएको हो ।
रुपेन्देही ११ ले आर्मीलाई खेल अवधिभर दबाबमा राख्यो । आर्मीका भरत खवास, नवयुग श्रेष्ठ जस्ता उत्कृष्ट स्ट्राइकरले राम्रो प्रदर्शन गर्न सकेनन् ।
रुपन्देहीका लागि दिपक राईले दुई गोल गरे । खेलको ३५ औं मिनेटमा असिमजंग कार्कीको क्रस पासलाई सदुपयोग गर्दै राईले गोल गरेका थिए ।
५२ औं मिनेटमा पुनः उनैले गोल गर्दै अग्रतालाई दोब्बर बनाए ।
राई नै खेलको म्यान अफ द म्याच समेत घोषित भए ।
७९ औं मिनेटमा आर्मीका कप्तान भरत खबासले गोल गरे पनि टोलीका हार टार्न सकेनन् ।
सोमबार झापा- ११ र सशस्त्र प्रहरकिो एपीएफबीच प्रतिष्पर्धा हुने आयोजक सुरुङ्गा जेसिजले जनाएको छ ।",sports
"
﻿सर्वोच्च अदालतले पूर्वप्रधानन्यायाधीश संलग्न संवैधानिक परिषदलगायत निकायलाई  अख्तियार दुरूपयोग अनुसन्धान आयोगमा  चार जना आयुक्त नियुक्तिको विषयमा  सिफारिससहितको कारण पेश गर्न आदेश दिएको छ। यो खबर हामीले आजको अन्नपूर्ण पोष्टबाट लिएका हौ।
चार आयुक्तको योग्यताको विषयलाई लिएर उठेको एक विवादमा सुनुवाइ पछि प्रधानन्याधीश सुशीला कार्कीको एक इजलासले १५ दिन भित्र लिखित जवाफ पेश गर्न आदेश दिएको हो।
राष्ट्रपति कार्यालय, परिषद्, प्रधानमन्त्री तथा मन्त्रिपरिषद् कार्यालय र अख्तियारमा नियुक्त आयुक...",sports
"
﻿क्रान्तिकारी माओवादीका अध्यक्ष मोहन वैद्यले माओवादी केन्द्रका अध्यक्ष पुष्पकमल दाहाल नयाँ राजाको रूपमा उदाएको बताएका छन्। शान्तिसम्झौता गलत ढंगले भएकाले दाहाल संसदको नयाँ राजा बन्न पुगेको उनले बताए। यो खबर हामीले आजको अन्नपूर्ण पोष्टबाट लिएका हौ।
शान्तिसम्झौताको दश वर्ष पुगेको अवसरमा राजधानीमा आयोजित एक कार्यक्रमलाई सम्बोधन गर्दै वैद्यले भने,‘वृस्तृत शान्ति सम्झौता गलत ढंगमा हुन पुगेकाले जनयुद्वका नायक दाहाल संसदीय व्यवस्थामार्फत मुलुकका नयाँ राजाका रूपमा जन्मन पुगे।& ..",sports
"
﻿नेकपा माओवादीका महासचिव नेत्रविक्रम चन्दले विस्तृत शान्ति सम्झौताको १० वर्षमा जनतालाई बेइमानी मात्रै भएकाले खुसी नहुन कार्यकर्तालाई आग्रह गरेका छन् । सम्झौताको एक दशक पुगेको अवसरमा राजधानीमा आइतबार पार्टीनिकट मानव अधिकारवादी संस्था जनअधिकार अभियान नेपालले आयोजना गरेको अन्तक्र्रियामा बोल्दै चन्दले यस्तो बताएका हुन् । यो खबर हामीले आजको कान्तिपुरबाट लिएका हौ।
‘प्रचण्डको सरकारले हामीलाई महँगीविरुद्ध र राष्ट्रियताको पक्षमा पोस्टर टाँस्नसमेत दिएन, पञ्चायतमा समेत यति साह्रो हुँदैनथ्यो, के अब हाम...",sports
"
﻿भारु पाँचसय र हजार दरका नोटको आम्दानी वा सटही गरेको प्रमाण पेस गर्न सके साट्न दिन यस विषयमा राय दिन गठन गरेको समितिले आग्रह गर्ने भएको छ । राष्ट्र बैंकका डेपुटी गभर्नर चिन्तामणि सिवाकोटीको संयोजकत्वमा गठित उक्त समितिले राष्ट्र बैंकले तोकिदिएको फारम भरेर बैंक खाताबाट मात्रै नोट सटही गर्न सकिने गरी मोडालिटी तयार गरेको हो । यो खबर हामीले आजको कान्तिपुरबाट लिएका हौ।
नोट सटहीको मोडालिटी र वैधानिक स्रोतबाट आम्दानी भएका नोट पहिचानबारेमा अवधारणा पत्रमा यी विषय समावेश गरिएको डेपुटी गभर्नर सिवाकोटीले जानक...",sports
"
﻿संघीयता कार्यान्वयनको प्रत्यक्ष अनुभूत हुने गरी सरकार संघ र प्रदेश संरचना बनाउने तयारीमा जुटेको छ ।
मुख्यसचिवको संयोजकत्वमा गठित संघीयता कार्यान्वयन तथा प्रशासन पुनर्संरचनासम्बन्धी उच्चस्तरीय समन्वय समिति मातहत रहेको विभिन्न थिमेटिक ग्रुपले तयार पारेको प्रतिवेदनका आधारमा सरकारले संघ र प्रदेशको संरचना बनाउने तयारी थालेको हो । यो खबर हामीले आजको नयाँ पत्रिकाबाट लिएका हौ।
सरकारको सय दिनको प्रगति सार्वजनिक कार्यक्रममा प्रधानमन्त्री पुष्पकमल दाहालले अब जनतालाई संघीयता कार्यान्वयनको अनुभूति हुने गरी क...",sports
"
﻿दिक्तेल नगरपालिका–१४ स्थित खानीडाँडामा सहरी स्वास्थ्य केन्द्र स्थापना गरिएको छ। साधारण उपचारका लागि पनि अस्पताल धाउनुपर्ने स्थानीयवासीको समस्यालाई मध्यनजर गर्दै जिल्ला अस्पताल खोटाङले स्वास्थ्य केन्द्र स्थापना गरेको हो।
नगरपालिका क्षेत्रभित्र अस्पतालको अपायक पर्ने वडामा स्वास्थ्य केन्द्र स्थापना गर्ने सरकारको उद्देश्यअनुरुप सहरी स्वास्थ्य केन्द्रको स्थापना गरिएको जिल्ला स्वास्थ्य कार्यालय खोटाङका प्रमुख डा रामबहादुर केसी बताए। स्वास्थ्य केन्द्र स्थापना गरिएसँगै खानीडाँडावासीले वर्षौंदेखि अ...",sports
"
﻿
६ मंसिर, काठमाडौं । स्पिनरहरु हावी भएपछि इंग्ल्याण्डबिरुद्धको दोस्रो टेष्टमा घरेलु टोली भारतले २४६ रनको शानदार जित हासिल गरेको छ ।
भारतले दिएको ४०४ रनको लक्ष्य पछ्याएको इंग्ल्याण्ड दोस्रो टेष्टको पाँचौं तथा अन्तिम दिन १५८ रनमै समेटिएपछि भारतको जित निश्चित भएको हो । ८७/२ को स्थितिबाट पाँचौं दिनको सुरुवात गरेको इंग्ल्याण्डले अन्तिम दिन ७१ रन जोड्दा बाँकी आठै विकेट गुमाउन पुग्यो । दोस्रो इनिङमा कप्तान एलिस्टर कुकले ५४ रन बनाउनुबाहेक अन्यको प्रदर्शन सन्तेाषजनक थिएन ।
पहिलो इनिङमा पाँच विकेट लिएका रविचन्द्रन आश्विनले दोस्रो इनिङमा पनि ३ विकेट लिए । त्यस्तै अन्य स्पिनरहरु जयन्त यादवले पनि तीन विकेट लिँदा रविन्द्र जडेजाले २ विकेट लिए ।
यसअघि बिशाखापट्नममा टस जितेर ब्याटिङ रोजेको भारतले पहिलो इनिङमा कप्तान बिराट कोहलीको १६७ र चेतेश्वर पुजाराको ११९ रनको सहयोगले ४५५ रनको योगफल बनाएको थियो ।
जवाफी ब्याटिङमा आएको इंग्ल्याण्ड २५५ रनमै समेटिँदा भारत पहिलो इनिङमै २०० रनको अग्रता लिन सफल भएको थियो । पहिलो इनिङमा इंग्ल्याण्डका लागि बेन स्ट्रोकले ७० रन बनाएका थिए ।
२०० रनको अग्रतामा दोस्रो इनिङ सुरुवात गरेको भारतले कप्तान कोहलीको ८१ रनको सहयोगमा २०४ रन थप्यो । कोहली टेष्टको म्यान अफ द म्याच घोषित भए ।
पाँच टेष्टको शृङखलाका लागि भारत भ्रमणमा रहेको इंग्ल्याण्डले शृङखलामा एक शून्यले पछाडि परेको छ । यसअघि पहिलो टेष्ट बराबरीमा सकिएको थियो । दुईबीचको तेस्रो टेष्ट आगामी शनिबारदेखि मोहलीमा सुरु हुनेछ ।",sports
"
﻿बंगलादेशको राजधानी ढाकामा बगबन्धु कप र लगत्तै १२औं दक्षिण एसियाली खेलकुदको फुटबलतर्फ स्वर्ण जितेको नेपाल यस वर्ष तेस्रो उपाधिका लागि शनिबारबाट मलेसियाको कुचिङस्थित सारावाक नेगारी रंगशालामा एएफसी सोलिडारिटी कपमा पहिलोपल्ट भिड्दैछ।
जापानी प्रशिक्षक ग्योटोकी कोजीको अग्निपरीक्षाका रूपमा रहेको यो प्रतियोगितामा नेपाल आफ्नो पहिलो खेल प्रतियोगिताको कमजोर मानिएको टिमोर लेस्टेविरूद्ध खेल्दैछ। नेपालका लागि शनिबारको खेलमा राम्रो गोलअन्तरले टिमोरलाई पराजित गर्दै सेमिफाइनलमा प्रवेश गर्ने सुनौलो मौका छ। टिमोर ...",sports
"
﻿
६ मंसिर, काठमाडौं । अष्ट्रेलियन क्रिकेटर माइकल क्लार्कले यू-१९ एसिया कपपछि पनि सन्दिप लामिछानेले चाहे अष्ट्रेलियामा खेल्न सक्ने बताएका छन् ।
नेपालले यू-१९ एसिया कप क्रिकेट खेल्दैछ र त्यसका लागि सन्दिप श्रीलंका जानेछन् । अष्ट्रेलियाका पूर्व क्रिकेटर क्लार्कले नै सन्दिपलाई अष्ट्रेलिया लगेका छन् र आफ्नो एकेडेमी वेष्टर्न सबअर्ब्समा खेल्ने मौका दिएका छन् ।
सोमबार फेसबुक भिडियो लाइभमा सन्दिपसँगै आएका क्लार्कले भने, मलाई लाग्छ । एसिया कपपछि उनी सिनियर क्रिकेटर हुनेछन् । यदि उनी खाली रहे भने म उनलाई फेरि अष्ट्रेलिया नै ल्याउन चाहन्छु । यसमा कुनै शंका छैन ।’
आफ्नो क्लबबाट सन्दिपले राम्रो गरेको र, सबैले उनलाई रुचाएको क्लर्कले बताए । सन्दिपले भने आफ्नो सपना विश्वकप भएको बताए । साथै नेपालका लागि खेल्ने बताए ।",sports
