text,category
"३० वैशाख, काठमाडौं । टाटा मोटर्सले ग्राहकका लागि नयाँ स्किम ‘टाटाको कार अफरै अफरको बहार’सार्वजनिक गरेको । यस योजनामा टाटा मोटर्सका कारहरु किन्दा पक्का उपहार पाइने छ ।
कम्पनीका अनुसार टाटाको जेष्ट, बोल्ट र स्ट्रोम गाडीको खरिदमा यामहा एफजेड-एस, ५५ इञ्चको एलइडी थ्रिडी स्मार्ट सामसुङ टिभी, भेष्पा स्कुटर, सामङ एस सेभेन, जाइन्ट बाइसाइकल, म्याक बुक प्रो, सोनी होम थिएटर, आइफोन ६एस, आइप्याड प्रो, सामसुङ भिआर ग्लास,  सामसुङ नोट ५, सामसुङ  गियर र निकोन डिएसएलआर क्यामेरा जस्ता उपहारहरु प्राप्त गर्न सकिने छ ।
साथै, कम्पनीले २.९९ प्रतिशतसम्मको फाइनान्स सुविधा समेत उपलब्ध गराउने जनाएको छ । ग्राहकले हरेक टेस्ट ड्राइभ र बुकिङमा पनि आकर्षक उपहारहरु प्राप्त गर्न सक्नेछन् । यो अफर मे महिनाको अन्त्यसम्म लागू हुनेछ ।",automobiles
"﻿१६ जेठ, काठमाडौं । सरकारले विद्युतीय सवारी साधन आयातमा लाग्ने भन्सार महसुलमा भारी छुट दिने घोषणा गरेको छ । नयाँ बजेटमार्फत् सरकारले विद्युतीय सवारीमा भन्सार छुट दिने नीति लिएको हो ।
भन्सार विभागका महानिर्देशक शिशिरकुमार ढुंगानाका अनुसार अहिलेसम्म ठूला विद्युतीय सवारीमा १५ प्रतिशत भन्सार र १३ प्रतिशत भ्याट लाग्दै आएको छ । सरकारले १५ प्रतिशत भन्सारलाई जम्मा एक प्रतिशतमा झारेको छ भने भ्याट १३ प्रतिशत यथावत लाग्ने छ ।
यसैगरी निजी प्रयोगका साना दुई पाङ्ग्रे स्कुटर तथा मोटरसाइकल र तीन पाङ्ग्रे रिक्सामा लगाउँदै आएको १५ प्रतिशत भन्सार महशुल १० प्रतिशतमा झरेको छ । यी सवारीमा यसअघि पनि अन्तःशुल्क र भ्याट नलाग्ने व्यवस्था थियो ।
चारपाङ्ग्रे विद्युतीय सवारीमा अहिले ३० प्रतिशत भन्सार र १३ प्रतिशत भ्याट लाग्दै आएकोमा अब १० प्रतिशत भन्सार र १३ प्रतिशत भ्याट लाग्ने छ । अर्थात् सरकारले बिद्युतीय कार तथा मोटरसाइकलमा लाग्दै आएको भन्सारमा झण्डै ६६ प्रतिशतको छुट दिने भएको छ ।
वातावरणविदहरुले लामो समयदेखि विद्युतीय सवारीमा लाग्ने कर शून्यमा झार्न माग गर्दै आएका थिए । गत वर्ष भारतले नाकाबन्दी गरेपछि पुनः विद्युतीय सवारीमा कर घटाउने विषयमा लविङ भएको थियो ।
वातावरण मन्त्रालयले उतिखेरै भन्सार कम गरेर विद्युतीय सवारीलाई प्रर्बद्धन गर्ने खाका तयार गरेको भएपनि मन्त्रिपरिषदमा पेश हुन सकेको थिएन । नयाँ बजेटमार्फत कर घटाउने घोषणा भएपछि अब बिद्युतीय सवारीको मूल्य सस्तो पर्ने छ ।",automobiles
"१७ जेठ, काठमाडौं । कोरियन साङयोङ मोटर्सको नेपाली बिक्रेता आइएमएस मोटर्सले पोखराको होटल बाराहीमा ‘कस्टोमर मिट’ कार्यक्रम सम्पन्न गरेको छ । कार्यक्रममा कम्पनीले साङयोङ मोटर्सका ग्राहकहरुलाई साङयोङ मोटर्स अब आइएमएस मोटर्सको भरपर्दाे सेवा सञ्जालसँग जुडेको जानकारी दिइयो ।
सोही अवसरमा कम्पनीले साङयोङका ग्राहकहरुसँग उनीहरुको ड्राइभिङ लक्जरीको बारेमा पनि बुझेको थियो । कम्पनीका अनुसार विगतको ग्राहक अनुभव बटुलेमा भविष्यमा ग्राहकहरुलाई अझै उत्कृष्ट सेवा तथा सन्तुष्टि प्रदान गर्न सकिन्छ ।
आइएमएसले साङयोङका ग्राहकलाई भरपर्दो सेवा सञ्जालको साथमा रहेको विश्वास दिलाउन चाहेको छ । सोही अवसरमा आइएमएसले पोखराको क्लब मोटर्सलाई आफ्नो आधिकारिक सर्भिस सेन्टर चयन गरेको छ ।
उक्त सर्भिस सेन्टरलाई ग्राहकहरुमाझ छिटो, अतुलनीय तथा विश्वस्नीय सेवा पस्कने केन्द्र विन्दूको रुपमा लिएको कम्पनीले जनाएको छ ।",automobiles
"१८ जेठ, काठमाडौं । फोर्ड हेरिटेज ११३औं वर्षमा प्रवेश गरेको छ । विश्वका धेरै मुलुकमा अहिले फोर्ड हेरिटेज वाषिर्कोत्सव मनाइँदै छ । नेपालमा पनि फोर्डले ११३ वर्षे इतिहास स्मरण गर्दै अंग्रेजी महिना जुनभरी विभिन्न कार्यक्रमहरु गरेर फोर्ड हेरिटेज महिना मनाउँदै छ ।
यस वर्ष फोर्डलेे आफ्नो गाडीहरुको उत्कृष्टतालाई यस उत्सवको बिचमा राखेको छ । फोर्डको एशिया प्यासिफिक क्षेत्रका लागि प्रबन्ध निर्देशक डेभिड वेष्टरम्यानले प्रत्येक वर्ष हेरिटेज मन्थ मनाउँदै आएको बताए ।
नेपालमा जुन महिनाभरी फोर्ड गाडीमा विशेष छुटको व्यवस्था गरेको जिओ फोर्डले जनाएको छ । साथै, शो-रुममा आउने ग्राहक तथा टेस्ट ड्राइभ गर्नेहरुका लागि विशेष उपहारको व्यवस्था गरेको छ ।

जिओ फोर्डले ग्राहकहरुको रुचीलाई ध्यानमा राखेर स्पेशल मुभस् नाइट, गोकर्ट ट्रयाकमा विशेष रेसजस्ता कार्यक्रमहरु गर्ने जनाएको छ ।
फोर्डको रेसिङ इतिहास
फोर्ड रेसिङ इतिहास सन् १९०३ मा फोर्ड मोटर कम्पनीको सुरुवात हुनुभन्दा अगाडि नै शुरु भएको देखिन्छ । सन् १९०१ मा हेनरी फोर्डले दर्शकहरुको रेसमा उत्साहजनक रुपमा सहभागिता भएको देखेपछि आफ्नो २६ हर्स पावर स्वीपसेटक त्यो जमानाको उत्कृष्ट ड्राइभर एलेक्सजडान्डर विन्टन विरुद्ध डेटोइटको  रेसमा सहाभागिता जनाए ।

उक्त रेसमा हेनरी फोर्डले एक हजार अमेरिकी डलर पुरस्कार जित्न सफल भएका थिए । उक्त राशी र अरु लगानीकर्ताको रकमबाट हेन्री फोर्डले केही वर्षपछि फोर्ड मोटर कम्पनीको थालनी गरेको पाइन्छ ।
फोर्ड रेसिङको इतिहासमा हजार भन्दा बढी नासकार र दुई सयभन्दा बढी एफ वान रेसहरु जितेका छ । फोर्डले आफ्नो इतिहासमा रेसिङबाट प्रेरित भई विभिन्न गाडिका मोडलहरु पनि बजारमा ल्याएको छ । जसमध्ये मुस्ताङ र फोर्ड जिटी संसारभर उत्कृष्टताको उदाहरण बनेको छ
फोर्डको इतिहास

हेनरी फोर्डले एकसय वर्ष भन्दा पहिले यो कम्पनीको स्थापना गरेका थिए । उनले गाडीको इतिहासमा फोर्डले अनपेक्षित परिवर्तन ल्याउने विश्वास लिएका थिए । फोर्डका उत्पादनहरु इन्धनमैत्री र चलाउन सजिलो प्रमाणित छन् । यसका लेमिनेटेड विण्डो अर्को विशेषता हो ।
नेपालमा फोर्डको प्रवेश
नेपालमा सन् २०१० मा फोर्ड प्रवेश गरेको हो । त्यतिबेला देखिनै नेपाली ग्राहकहरुको रोजाइमा फोर्डका गाडीहरु परेको कम्पनीको भनाई छ । फोर्ड कार सुरक्षित, मौलिक, इन्धनमैत्री र राम्रो सेवा दिने कम्पनीको दाबी छ ।
आज नेपालमा फोर्डका ११ विक्री तथा सर्भिस केन्द्रहरु छन् भने एक क्वीकलेन सर्भिस सेन्टर छ । जिओ फोर्डका म्यानेजिङ डाइरेक्टर आकाश गोल्छाले फोर्डको नेपालमा सबैको विश्वास जित्न सफल भएको बताए । ",automobiles
"﻿२४ जेठ, काठमाडौं । जनकपुरमा प्रिमियम बाइक रोयल इन्फिल्डको शो-रुम खुलेको छ । नारायणी मोटर्स जनकपुर क्षेत्रका लागि रोयल इन्पि ??्डको आधिकारिक डिलर बनेको हो ।
नारायणी मोटर्स शो-रुमको एमभी दुगड ग्रुपका अध्यक्ष मोतीलाल दुगडले उद्घाटन गरे । सोही अवसरमा उनले रोयल इन्पि ??्ड अहिले एउटा लाइफस्टाइल बनिसकेको बताए । उनका अनुसार रोयल इन्फिल्ड एउटा आवश्यक सवारी साधनको रुपमा परिचित भएको छ ।
शो-रुम उद्घाटनको अवसर पारेर ‘मिथिला राइड’ समेत आयोजना गरिएको थियो । मिथिला राइडमा रोयल इन्फिल्डका बाइकले शहर परिक्रमा गरेका थिए ।

जनकपुरको मुजेलियामा खोलिएको उक्त शो-रुमबाट ग्राहकहरुले सबै मोडलका रोयल इन्फिल्ड बाइक खरिद गर्न पाउने बताइएको छ । नारायणी मोटर्सले तीन महिनामा ५० बाइक बिक्री गरिसकेको र एक बर्षमा २ सय बाइक बिक्री गर्ने लक्ष्य राखेको छ ।
प्रत्येक महिना विभिन्न प्रकारका राइड कार्यक्रम आयोजना गरी रोयल इन्फिल्डको बजार प्रवर्द्धन गर्ने बताइएको छ । कार्यक्रममा नारायणी मोटर्सका सञ्चालक डा. अभिशेक गोयन्का र दुगड ब्रदर्स एन्ड सन्सका हेड अफ अपरेसन मेघराज पौडेलको उपस्थिति थियो ।",automobiles
"२६ जेठ, काठमाडौं । मानसिरी ट्रेडिङ इन्टरप्राइजेजले अत्याधुनिक अपोलो कारमिक्स (कंक्रिट मिक्सिङ उपकरण) नेपाली बजारमा भित्राएको छ । मेटागालान्ते इटली र अपोलो इन्डियाको संयुक्त लगानीमा निर्मित अपोलो कारमिक्स विश्वका १४० देशमा प्रयोग भइरहेको कम्पनीको दाबी छ ।
अत्याधुनिक उपकरणका साथमा उत्कृष्ट विशेषता भएकाले अपोलो कारमिक्सले सिमेन्ट, बालुवा, गिट्टी, पानी लगायतको मेटि्रयल्सलाई आफै लोड गर्न सक्छ । यसमा आवश्यकता अनुसार कच्चा पदार्थको वजन लिन सक्ने क्षमता भएको विशेष प्रकारको उपकरण रहेको कम्पनीले जनाएको छ ।
सडकको प्रतिकुल अवस्था, सानो र साँघुरो क्षेत्रमा पनि सजिलै टर्निङ लिन सक्ने भएकाले यसलाई जस्तोसुकै भौगोलिक बिकटतामा पनि सजिलै लैजान सकिने कम्पनीको दाबी छ ।
प्रतिघण्टा १२-४० घनमिटर मसला (कंक्रिट) उत्पादन गर्न सक्ने क्षमता भएको अपोलो कारमिक्स सिँचाई, बाटो, भवन, पुल आदि निर्माणका लागि अत्यन्त उपयोगी रहेको बताइएको छ ।
एक जना अपरेटरको सहयोगमा सबै काम आफै गर्न सक्ने अपोलो कारमिक्स आफ्नो यही विशेषताका कारण विश्व कन्स्ट्रक्सन बजारमा सबैको मन जित्न सफल भएको कम्पनीको भनाई छ ।",automobiles
"३१ जेठ, काठमाडौं । नेपाली बजारमा स्कोडा यतीको फेसलिफ्ट भित्रिएको छ । स्पोर्टस् युटिलिटी भेहिकल (एसयुभी) सेगमेन्टमा आफ्नो उपस्थिती बनाउन कम्पनीले यतीको डिजाइन र सुविधाहरु ‘रिफ्रेस’ गरी बजारमा ल्याएको हो ।
नेपालमा स्कोडा कार एमएडब्लु इन्टरप्राइजेजले आधिकारिक बिक्री वितरण गर्दै आएको छ । नयाँ स्कोडा अधिक शक्ति, बजोड नियन्त्रण र इन्धनको कम खपत गर्ने लगायतका गुणले सुसज्जित रहेको कम्पनीले बताएको छ । नेपाली सडक सुहाउँदो कम्प्याक्ट एसयुभी यतिमा बाई-जेनन एएफएस डेडलाइट, एलइडी डेटाइम रनिङ लाइट र हिल होल्ड कन्ट्रोल लगायतका सुविधा छन् ।
यतिमा चालक र यात्रुको सुरक्षाका लागि ६ वटा एयरब्याग राखिएको छ । यसमा ६ वटा स्पिडको म्यानुअल ट्रान्समिसन रहेको छ । स्कोडाको नयाँ यतीले यात्रुलाई अत्यधिक शक्ति, बेजोड नियन्त्रण र कम इन्धन खपतको अनुभव दिलाउने कम्प्नीको दाबी छ । यसको माइलेज १७ किलोमिटर प्रतिलिटर रहेको छ ।
‘नेपाली सडकको अवस्थामा यती सबैभन्दा सुहाउँदो कार हो भन्ने तथ्य यसअघि नै पुष्टि भइसकेको छ । फेसलिफ्ट मोडेलमा प्रविधि र सुरक्षा व्यवस्थालाई अपडेट गरिएको छ,’ एमएडब्लुको स्कोडा डिभिजनका बिजनेस प्रमुख सुरज मानन्धरले भने- ‘यो निकै व्यवहारिक, विश्वासिलो र क्लेभर कार हो । कारमा रुची राख्नेका लागि स्कोडा यतिमा एक्स्प्लोर गर्ने धेरै कुरा छन् । अन र अफ-रोड दुवैमा यसले राम्रो काम गर्छ ।’
पहिलो प्राथमिकता सुरक्षा
बजारमा उपलब्ध सबैभन्दा सुरक्षित कारमध्ये पर्ने यतिले सन् २००९ मा गरिएको युरो एनसीएपी क्र्यास टेस्टमा अधिकतम पाँच अंका पाएको थियो । असाधारण सुरक्षा व्यवस्थाका कारण उसलाई यो सम्मान दिइएको हो । यो कारमा बस्ने हरेकलाई लक्षित गरी सुरक्षा व्यवस्था गरिएको छ ।

एबीएस, इएसपी, एचएचसी र इडीएल जस्ता सिस्टमले कारलाई अफ-रोडमा समेत स्थिर र नियन्त्रणमा राख्न मद्दत गर्छ । बलियो बडी डिजाइन र च्यासिसले कारको सुरक्षालाई प्रत्याभुत गर्छ । पार्किङको बेला अन्य गाडीसँग नठोक्कियोस् भन्नका लागि पार्काट्रोनिक जडान गरिएको छ ।
यतीमा पाँच वटा थ्रि-प्वाइन्ट सेफ्टी बेल्ट र पाँच वटा हेड रिस्ट्रेन्ट राखिएका छन् । कारमा ६ वटा एयरब्याग दुइवटा यात्रु र अगाडिको सिटमा बस्ने यात्रु, दुइवटा अगाडिको सिटको साइडमा र दुई वटा पछाडिका यात्रुलाई लक्षित गरी राखिएका छन् । एयरब्याग एक्टिभ भएपछि इन्धन आपुर्ति बन्द हुन्छ र सबै ढोकाहरु स्वचालित रुपमा खुल्छन् ।
‘प्रफेक्ट डिजाइन’
नयाँ यतीमा विशेष स्कोडा ग्रिल र आकर्षक स्कोडा ब्याज लगाइएको छ । यसले यतिलाई यो सेग्मेन्टमै अद्वितीय बनाएको छ । टेलिस्कोपिक हेडल्याम्प वासर, सिल्भर अन्डरवडी प्रोटेक्सन स्टि्रप, लेभलिङ गर्न सकिने बाइ-जेनन हेडल्याम्प, डेलाइट ल्याम्प र विशेष प्रकारले बनाइएको एरो-वाइपरले कारको बाहिर लुक्सलाई थप आकर्षक बनाएको छ ।
ग्राहकले विभिन्न चारवटा ब्लु, ह्वाइट, म्याटो ब्राउन र ब्ल्याक कलरमा यती कार छान्न सक्नेछन् । नयाँ यतिको अगाडि र पछाडिको छेऊमा लिड लाइट, नयाँ रेडियटर गि्रल, नयाँ बम्पर, नयाँ फ्रन्ट हेडलाइट र फगलाइट छ । पहिलो पटक स्कोडा यतिमा बाइ-जेनन एएफएस हेडलाइट सिस्टम, लिड डेटाइम रनिङ लाइट र हिल होल्ड कन्ट्रोल जडान गरिएको बताइएको छ ।

‘प्रिमियम इन्टेरियर’
नयाँ स्कोडा यतीमा उचाइ र लम्बाइ मिलाउन सकिने मल्टिफङ्सन स्टेरिङ जडान गरिएको छ । कारको इन्टेरियर ठूलो छ । निकाल्न र मिलाउन मिल्ने पछाडिका सिट, ‘भेरियोफ्लेक्स’ प्रविधिले स्कोडा यतीलाई ‘सिम्प्ली क्लेभर’ बनाएको छ ।
ड्राइभर बस्ने सिटलाई १२ किसिमले मिलाउन सकिन्छ र यसमा मेमेरी पनि लगाइएको छ । ­­­­­­सेन्ट्रल इन्फोटेन्मेन्ट सिस्टम, क्लामाट्रोनिक डुअल जोन एसी, किलेस इन्जिन स्टार्ट एन्ड स्टप लगायतका सुविधाले स्कोडा यतीलाई प्रिमियम एसयुभी बनाएको छ । लेदर स्टेरिङमा अडियो र मोबाइल फोनलाई कन्ट्रोल गर्ने सिस्टम जोडिएको छ ।
नेपाली बजारमा स्कोडा यति ४×२ को मूल्य ७२ लाख ९५ हजार रुपैयाँ र स्कोडा यति ४×४ को मूल्य ७७ लाख ४५ हजार रुपैयाँ तोकिएको छ ।",automobiles
"७ असार, काठमाडौं । चालु आर्थिक वर्षको पहिलो दश महिनामा नेपालभित्र विभिन्न मुलुकबाट ४९ अर्ब ५१ करोड रुपैयाँ बराबरको सवारी तथा पार्टपुर्ज भित्रिएको छ ।
गत आवको सोही अवधिमा ४० अर्ब ६९ करोड रुपैयाँ बराबरको सवारी तथा पार्टपुर्जा भित्रिएको थियो । गएको वर्षभन्दा यस वर्ष झण्डै १० अर्ब बढीको सवारी तथा पार्टपुर्जा आयात भएको नेपाल राष्ट्र बैंकको तथ्यांकले देखाउँछ ।
पछिल्लो समय नेपालमा सवारी साधनको आयात हृवात्तै बढेको छ । नेपालीको आयस्रोतमा भएको वृद्धिले सवारी आयात बढाएको हो । त्यसमाथि कुनै बेला विलासी मानिने निजी सवारी यतिबेला अत्यावश्यक बन्न पुगेको छ । जसले गर्दा आयात दिनप्रतिदिन बढ्दै गइरहेको छ ।
नेपालमा सबैभन्दा बढी गाडी छिमेकी मुलुक भारतबाट भित्रिन्छन् । अधिकांश गाडी कम्पनीका एसेम्बल कारखाना भारतमा खुलेका हुँदा नेपालमा भारतबाटै गाडीहरु आयात गरिँदै आएको छ । नेपालमा महंगा गाडीहरु प्रायः तेस्रो मुलुकबाट भित्रिन्छन् भने सस्ता इन्टि्र लेवल गाडीहरु भारतबाट भित्रिन्छन् ।
चालु आवको पहिलो १० महिनामा भारतबाट ४४ अर्ब ४७ करोड रुपैयाँको सवारी तथा पार्टपुर्जा भारतबाट भित्रिएको छ । यो परिमाण कुल सवारी आयातको ८९ प्रतिशत हिस्सा हुन आउँछ ।
यसैगरी चीनबाट १ अर्ब १६ करोडको सवारी आयात भएको देखिन्छ । तेस्रो मुलुकबाट ३ अर्ब ८९ करोड रुपैयाँ बराबरको सवारी आयात भएको छ । तेस्रो मुलुकबाट लक्जरी प्रिमियम ब्र्रान्डका कारहरु भित्रिन्छन् ।
पछिल्लो समय नेपालमा निजी सवारीको प्रयोग बढेपछि कार, जीप र मोटरसाइकलको आयात उच्च देखिन्छ । त्यसमाथि सडक सञ्जालको विस्तार भएपछि सार्वजनिक प्रयोगका लागि बसको आयात पनि बढिरहेको छ ।",automobiles
"﻿१० असार, काठमाडौं । आइएमई ग्रुपअन्तर्गतको आइएमई अटोमोटिभ्स् प्रालि (आइएमईए) ले शुक्रबार स्थापनाको आठौं वाषिर्कोत्सव मनाएको छ । सन् २००९ मा स्थापना भएको आइएमईए एस्कर्ट्स् ग्रुप (भारत) अन्तर्गतको एस्कर्ट्स् ब्राण्डको कन्स्ट्रक्शन इक्वीप्मेन्ट्सको आधिकारिक वितरक हो ।
यस्तै नेपालका लागि अमेरिकी बाइक कम्पनी यूएम इन्टरनेशनल एलएलसीको पनि आधिकारिक वितरक हो । वाषिर्कोत्सवका अवसरमा आइएमईएले आफ्नो पानीपोखरीस्थित कर्पाेरेट कार्यालयमा आन्तरिक स्टाफहरुको एउटा सानो सम्मेलन पनि आयोजना गरेको थियो ।
समारोहमा आइएमईएका प्रमुख कार्यकारी अधिकृत कपिल शिवाकोटीले कर्मचारीको लगनशीलता र अथक प्रयासका कारण कम्पनी यो स्थानमा आइपुगेको र आगामी दिनमा पनि यस्तै योगदानको अपेक्षा राखेको बताए ।
कम्पनीले हालै कमर्शियल गाडीहरुको विश्वस्तरीय ब्राण्ड तथा १० दशक देखिको विशेषज्ञता बोकेको अशोक लेल्याण्डको देशभरका लागि आधिकारिक वितरक बन्दै आˆनो यात्राको एउटा नयाँ अध्याय सुरु गरेको छ ।",automobiles
"१२ असार, काठमाडौं । हलिउडको पर्दामा कुदेको देखिने चिल्ला महंगा कारहरु नेपाली सडकमा पनि हुँइकिन थालेका छन् । राम्रो आम्दानी हुने नेपालीले यी कारहरु फिल्ममा हेर्नमात्र होइन, चढ्न नै पाउँछन् ।
युरोप तथा अमेरिकामा बनेका प्रिमियम कारहरु धमाधम नेपाल भित्रिन थालेका छन् । ल्यान्डरोभर, मर्सिडिज, अउडी, बिएमडब्लु, हम्मर, जगुअर लगायतका चर्चित ब्राण्डहरु नेपाली सडकमा देखिन्छन् । यी कारको मूल्य झण्डै ४ करोड रूपैयाँसम्म पर्छ ।
नेपालमा किशोर गियरले महंगा कारहरु भित्राउँदै आएको छ । किशोर गियरले ल्यान्डरोभर, मर्सिडिज, जगुअर, पोजो गाडीहरु बिक्री गर्छ । अउडी, बिएमडब्लु र हम्बर गाडी पनि व्यक्तिगत रुपमा नेपाल ल्याएर चढेको देखिन्छ । पछिल्लो समय नेपालमा महंगा ब्रान्डहरु भित्रिने क्रम बढेको छ ।
खासगरी व्यवसायीक घराना र कुटनीतिक नियोगका व्यक्तिहरु महंगा गाडीहरु चढ्छन् । कुटनीतिक नियोगका कर्मचारीलाई ड्युटी फ्रि सुविधा छ । कतिपय विदेशी दूतावास तथा विदेशी संस्थाहरु आफ्नै मुलुकको प्रतिष्ठित ब्रान्ड प्रयोग गर्न रुचाउँछन् ।
ल्यान्डरोभर/रेञ्जरोभर

विश्वको प्रशिद्ध प्रिमियम लक्जरी ब्राण्ड हो, ल्याण्डरोभर । नेपालमा ल्यान्डरोभर र रेञ्जरोभर कारहरू किशोर गियरले बिक्री गर्दै आएको छ । नेपालमा ल्यान्डरोभर करिव ५० थान बिक्री भइसकेको किशोर गियरले जानकारी गरायो ।
विशेषगरी व्यवसायिक घरानाको रोजाईमा ल्यान्डरोभर पर्ने गरेको छ । किशोर गियरका अनुसार नेपालमा ५ मोडलका ल्याण्डरोभर गाडी बिक्री भएका छन् । अहिले नेपालमा ३ करोड रुपैयाँसम्मको ल्यान्डरोभर कुद्छ ।
नेपालमा १ करोड ५० लाखदेखि २ करोडसम्मका ल्यान्डरोभर गाडी बढी बिक्री हुने गर्छन् । सिप्रदी समूहले झण्डै तीन करोड पर्ने गाडी किनेको छ । चौधरी समूह र प्रभु समूहसँग पनि ल्यान्डरोभर छ । प्रभु समुहले हालैमात्र पौने २ करोड हालेर ल्यान्डरोभर किनेको हो । गैर अवासिय नेपाली संघ (एनआरएन)का अध्यक्ष शेष घलेसँग पनि ल्यान्डरोभर छ ।
मर्सिडिज

जर्मनको प्रशिद्ध ब्रान्ड मर्सिडिज पनि नेपाली सडकमा हुँइकिन्छ । केही प्रतिष्ठित व्यवसायिक घराना मर्सिडिज गाडी चढ्छन् । सिप्रदी समुहले मर्सिडिज एस क्लास किनेको छ । २००९ मोडलको उक्त गाडीको मूल्य २ करोड १० लाख रुपैयाँ परेको थियो ।
यसैगरी आइएमई समूह, शेष घले, गोल्छा अर्गनाइजेसन लगायतसँग पनि मर्सिडिज गाडी छ । कुटनीतिक नियोगका उच्च पदस्थ कर्मचारी र राष्ट्रपति विद्यादेवी भण्डारी पनि मर्सिडिजमा कुद्छन् ।
केही समय अगाडि कतारले ९ थान सुविधा सम्पन्न मर्सिडिज बेञ्ज कार नेपाल सरकारलार्इ सहयोग स्वरूप प्रदान गरेको छ । नेपाली सडकमा मर्सिडिजको संख्या बाक्लै छ । त्यही भएर मर्सिडिज कार आधिकारिक रूपमै नेपालमा बिक्री सुरू गर्नका लागि एक व्यवसायिक घराना कस्सिएको छ ।
नेपालमा छिट्टै अहिलेसम्मकै महंगो मर्सिडिज कार भित्रिँदै छ । झण्डै साढे ३ करोड पर्ने मर्सिडिज एस ३२० मोडल प्रतिष्ठित व्यवसायिक घरानाले ल्याउन लागेको हो ।
जगुअर

हालैमात्र नेपाली बजारमा बेलायती प्रिमियम ब्रान्ड जगुर भित्रियो । जसले नेपाली कार पारखीको ध्यान खिच्यो । कारमा ठूलो लगानी गर्न खोज्ने प्रतिष्ठित व्यवसायीहरू जगुअर कार किन्न भनेर गए ।
नेपालमा जगुअर कार किशोर गियरले भित्राएको हो । बेलायती कम्पनी जगुअर ल्यान्डरोभर कम्पनीले जगुअर कार उत्पादन गर्दै आएको छ । नेपालमा जगुअर कार दुर्इ मोडलमा ६ थान भित्रिएको थियो । नाकाबन्दीका कारण लामो समय भारतमा रोकिएको यो कार नेपाल भित्रिन नपाउँदै बिक्री भयो ।
किशोर गियरले जगुअर २०१४ मोडल भित्राएको हो । जगुअर एक्स एफ र जगुअर एक्सजे एल गरी दुई मोडल नेपाली सडकमा कुद्छन् । पुरानो मोडल भएको हुँदा एक्स एफको मूल्य १ करोड ३० लाखदेखि १ करोड ४० लाखसम्म र एक्सजे एलको मूल्य १ करोड ५० लाखदेखि १ करोड ६० लाखसम्म तोकिएको छ ।
यो कार गोल्छा अर्गनाइजेसन, सारडा ग्रुप, प्रेसिडेन्स ट्राभल्स लगायतले खरिद गरेका छन् ।
बिएमडब्लु

जर्मनी प्रिमिय ब्रान्ड बिएमडब्लु पनि नेपाली सडकमा देखिन्छ । यो विश्वकै चर्चित प्रिमियम लक्जरी ब्रान्डको रूपमा चिनिन्छ । विश्वका धनाढ्यहरू बिएमडब्लु चढेर हिँड्छन् । नेपालमा पनि यो कार भित्रिएको छ । यो गाडी व्यक्ति स्वयमले नेपाल ल्याएर चढ्दै आइरहेका छन् ।
अउडी

अउडी पनि प्रख्यात प्रिमियम कार ब्रान्ड हो । यो गाडी पनि नेपाली सडकमा कुद्न थालेको छ ।
हम्मर

नेपाली सडकमा हम्मर कार पनि हुँइकिन्छ । प्रमियम लक्जरी कार हम्मर आकर्षक डिजाइनमा रहेको छ । एउटा प्रतिष्ठित मिडियाका मालिकले हम्मर एच थ्री कार चढ्दै आएका छन् ।",automobiles
