text,category
"११ चैत, काठमाडौं । देशभर उच्च गतिको ब्रोडब्यान्ड इन्टरनेट पुर्‍याउने लक्ष्यसहित नेपाल दूरसञ्चार प्राधिकरणले अघि बढाएको परियोजनाअन्तर्गत गत फागुन मसान्तसम्म ७५ प्रतिशत क्षेत्रमा जडान सम्पन्न भएको छ ।प्राधिकरणले ग्रामीण दूरसञ्चार विकास कोषको रकम प्रयोग गरी ब्रोडब्यान्ड इन्टरनेट सेवा उपलब्ध गराउनेसम्बन्धी परियोजनालाई १८ प्याकेज बनाएर सञ्चालन गरेको छ । उक्त प्याजेकअन्तर्गत फागुन मसान्तसम्ममा ७४ दशमलव ८९ प्रतिशत स्थानमा उच्च गतिको इन्टरनेट जडान सम्पन्न भएको प्राधिकरणको भनाइ छ ।१३ प्याकेजअन्तर्गत ५० जिल्लामा तोकिएबमोजिम स्थानमा जडान सम्पन्न भएको प्राधिकरणका प्रवक्ता मीनप्रसाद अर्यालले जानकारी दिए । उनका अनुसार १८ प्याकेजका १५ हजार ९८२ स्थानमध्ये हालसम्म ११ हजार ९६९ स्थानमा इन्टरनेट जडान सम्पन्न भएको छ । यसैगरी, प्राधिकरणको तथ्यांकअनुसार ४ हजार ७६९ स्थानमा इन्टरनेट जडानको कार्य बाँकी छ ।प्राधिकरणको तथ्यांकअनुसार ७०२ स्थानीय निकायमध्ये ५५० स्थानमा इन्टरनेट जडान सम्पन्न भएको र १५२ स्थानीय तहमा जडानको कार्य भइरहेको छ । यसैगरी, पाँच हजार ९३३ वडा कार्यालयमध्ये हालसम्म चार हजार ४७४, पाँच हजार २२५ माविमध्ये हालसम्म तीन हजार ७९२ र चार हजार १२२ स्वास्थ्य संस्थामध्ये हालसम्म तीन हजार १५३ स्थानमा इन्टरनेट जडान सम्पन्न भएको छ ।प्राधिकरणको तथ्यांकअनुसार दुई प्याकेजअन्तर्गत १० जिल्लामा ५० प्रतिशतभन्दा बढी कार्य सम्पन्न भई सेवा सञ्चालनमा छ । तीन प्याकेजअन्तर्गतका १४ जिल्लाका तोकिएबमोजिम जिल्लामा नेटवर्क तथा कनेक्टिभिटी जडानका लागि सेवा प्रदायकहरु छनोट भई निर्माण भइरहेको प्रवक्ता अर्यालले जानकारी दिए ।उनका अनुसार सम्पन्न भइसकेका परियोजनामध्ये हालसम्म पाँचवटा परियोजनाको अनुगमन तथा प्रमाणीकरण सम्पन्न भइसकेको, दुई परियोजनाको प्राधिकरणबाट नियुक्त परामर्शदाताबाट पहिलो चरणअन्तर्गतको अनुगमन तथा प्रमाणीकरण कार्य भइरहेको छ । यसैगरी चार परियोजनाको दोस्रो चरणअन्तर्गत अनुगमन तथा प्रमाणीकरण कार्य भइरहेको तथा एक परियोजनाको अनुगमनको कार्य भइरहेको छ ।कुल पाँच अर्ब २६ करोड ९७ लाख ७० हजार रकममध्ये हालसम्म दुई अर्ब ९८ करोड ८७ लाख रकम ब्रोडब्यान्ड परियोजनाका लागि सेवा प्रदायकलाई भुक्तानी गरिएको प्रवक्ता अर्यालले बताए । उनका अनुसार उक्त परियोजनाअन्तर्गत देशभरका नगरपालिका, गाउँपालिका, वडा कार्यालय, शैक्षिक संस्था तथा स्वास्थ्य संस्थामा निःशुल्क ब्रोडब्यान्ड इन्टरनेट सेवा उपलब्ध गराउन लागिएको हो ।प्राधिकरणले ग्रामीण दूरसञ्चार कोषअन्तर्गत ब्रोडब्यान्ड इन्टरनेट विस्तार परियोजनामा काठमाडौँ उपत्यकाका तीन जिल्ल काठमाडौं, ललितपुर र भक्तपुरलाई भने समेटेको छैन ।",technology
"माइक्रो ब्लगिङ साइट ट्वीटरले पछिल्ला दिनमा नयाँ फिचर ल्याउनका लागि काम गरिरहेको छ । उक्त नयाँ फिचरसँगै ट्वीटर प्रयोगकर्ताहरुले ट्वीटरको एपभित्रै युट्युब भिडियो हेर्न सक्नेछन् ।ट्वीटरको प्लाटफर्ममा फोटो, टेक्स्ट, जीआईएफ तथा भिडियो समेत सिधै हेर्न सकिन्छ । तर जब युट्युब भिडियो लिंकयुक्त ट्वीट हुन्छन् तब प्रयोगकर्ताले उक्त लिंकमै क्लिक गर्नुपर्दछ । त्यसरी क्लिक गरेपछि मात्र युट्युब भिडियो खुल्दछ छुट्टै पेजमा ।प्रयोगकर्ताको यहीँ हैरानीलाई मध्यनजर गर्दै ट्वीटरले नयाँ फिचर सुरु गर्न लागेको हो । जस अनुसार अब ट्वीटर प्रयोगकर्ताहरुले ट्वीटर एपबाट बाहिर ननिस्किकनै युट्युब भिडियो हेर्न पाउनेछन् । यो नयाँ फिचरको परीक्षण चलिरहेको बताइएको छ र हालका लागि आईओएस प्लाटफर्ममा परीक्षण भइरहेको छ ।समाचार अनुसार आईओएसमा ४ हप्ताको परीक्षण पश्चात् ट्वीटरले यो फिचरलाई एन्ड्रोइडमा समेत परीक्षण गरेर त्यसबाट आउने परिणामका आधारमा लागु गर्ने बताइएको छ ।-एजेन्सी",technology
"टिकटकको प्रतिस्पर्धीका रुपमा लिइएको छोटो भिडियोहरु तयार गर्ने तथा शेयर गर्ने प्लाटफर्म युट्युब शर्ट अमेरिकामा सुरु भएको छ ।बिहीबारदेखि आगामी केही हप्तासम्म शर्टको बेटा प्रोग्रामलाई अमेरिकामा विस्तार गरिने युट्युबले जनाएको छ ।यसअघि युट्युबको टिकटक भनिने शर्टको भारतमा परीक्षण भएको छ । अहिले विश्वभरकै प्रयोगकर्ताहरुले यो प्लाटफर्मका सामग्रीहरु हेर्न पाउने भएपनि भारत र अमेरिका बाहेकका प्रयोगकर्ताले त्यसमा भिडियो बनाएर पोस्ट गर्न भने सक्दैनन् ।युट्युबका अनुसार प्रयोगकर्ताले शर्टमा आफ्ना मोबाइल फोनबाटै छोटो तथा आकर्षक भिडियोहरु खिच्न सक्दछन् । शर्टमा प्रयोगकर्ताले भिडियो क्लिपहरु आपसमा जोड्न, म्युजिक हाल्न र ह्याण्डस फ्रिमा टाइमर र काउन्टडाउनसहित भिडियो रेकर्ड गर्न सक्दछन् । अर्थात् टिकटकमा हाल उपलब्ध सबैजसो फिचरहरु शर्टमा उपलब्ध छन् ।बिहीबार युट्युबले शर्टमा रहेको नयाँ टुल्स सार्वजनिक गरेको छ । जसबाट प्रयोगकर्ताले शर्टमा रहेका विभिन्न भिडियोहरुबाट अडियो मात्र निकालेर आफूले तयार पारेका भिडियोमा रिमिक्स गर्न सक्नेछन् । साथै आफूले सिर्जना गरेका त्यस्ता भिडियोका बीचबीचमा अक्षरहरु पनि लेख्न सकिन्छ ।टिकटकको लोकप्रियताका बाबजुत अमेरिका र चीनबीचको व्यापार युद्धका कारण अमेरिकामा टिकटकको भविष्य माथि प्रश्नचिन्ह खडा भइरहेको अवस्थालाई मध्यनजर गर्दै विभिन्न कम्पनीहरुले टिकटकका प्रतिरुपहरु घोषणा गरिरहेका छन् ।इन्स्टाग्रामले अमेरिका र अन्य मुलुकहरुमा टिकटकजस्तै भिडियो शेयरिंग प्लाटफर्म रिल्स लञ्च गरेको छ भने स्नापच्याटले स्पटलाइन फिचर सुरु गरेको छ । त्यस्तै टिकटकको अर्को अमेरिकी प्रतिस्पर्धी डब्सम्यासलाई रेडिटले गत वर्ष खरिद गरेको थियो ।युट्युब शर्टस्का प्रमुख टोड शेम्र्यानका अनुसार कम्पनीले सिर्जनामा रहेका अड्चनहरु हटाउने कोसिस गरिरहेको छ । यसले नयाँ पुस्ताका प्रतिभाहरुलाई दर्शक श्रोता फेला पार्न सहयोग गर्नेछ ।-सीएनएनबाट",technology
"विश्वव्यापी महामारीका कारण अधिकांश कर्मचारीहरुले घरबाटै काम गरिरहेको अवस्थाका बाबजुत गुगलले आफ्नो कार्यालयको क्षेत्रफल बढाउने निर्णय गरेको छ ।बिहीबार नयाँ योजना सार्वजनिक गर्दै गुगलले अमेरिकास्थित अफिस र डाटा सेन्टरको स्पेस वृद्धिका साथै कम्तिमा १० हजार नयाँ रोजगारी सिर्जनाका लागि ७ अर्ब डलर भन्दा धेरै लगानी गर्ने जनाएको छ ।एक ब्लग पोष्टमा गुगलका सीईओ सुन्दर पिचाइले भनेका छन्ः सहकार्यका लागि प्रत्यक्ष रुपमै सँगै हुनु र सामूहिकता निर्माण गर्नु गुगलको मूल संस्कृति हो । यो हाम्रो भविष्यको लागि समेत निकै महत्वपूर्ण हुनेछ । त्यसैले हामीले मुलुकभर आफ्ना कार्यालयहरुमा उल्लेख्य लगानी गर्दैछौँ ।गुगलले यहीँ वर्ष आफ्नो मूल थलो क्यालिफोर्नियामा १ अर्ब डलर लगानी गर्नेछ । त्यस्तै एटलान्टा, वासिंटन डिसी, शिकागो र न्युयोर्कका कार्यालयहरु समेत विस्तार गर्ने योजना गुगलको छ ।गुगलले न्युयोर्कसिटी स्थित कार्यालय विस्तारमा यही वर्ष २५ करोड डलर लगानी गरी कर्मचारीको संख्या ३ हजार थप गर्नेछ ।स्मरण रहोस् महामारीका कारण आफ्ना अधिकांश कर्मचारीलाई घरबाटै काम गर्ने नियम तय गरेका सिलिकन भ्यालीस्थित दिग्गज कम्पनीहरुले पछिल्लो समेत अफिस स्पेस विस्तारमा उल्लेख्य लगानी गर्न थालेका छन् ।यसअघि फेसबुकले आरईआई कम्पनीको स्वामित्वमा रहेको प्रयोगविहीन अवस्थाको भव्य कार्यालय भवन खरिद गर्ने बताएको थियो ।त्यस्तै अमेजनले अमेरिकाका विभिन्न सहरमा गरी ३५ सय नयाँ कर्मचारी भर्ना गर्ने र अमेरिकाका विभिन्न सहरमा रहेका कार्यालयको क्षेत्रफल वृद्धि गर्ने घोषणा गरिसकेको छ ।-सीएनएनबाट",technology
"३ चैत, काठमाडौं । थापाथली इन्जिनियरिङ क्याम्पसमा अध्ययनरत विदार्थीहरुले इलेक्ट्रिकल भेहिकल (ईभी) बनाएका छन् ।उनीहरुले मान्छे बोक्न वा सामान ढुवानी गर्नका लागि नभई आगामी सेप्टेम्बरमा आयोजना हुन लागेको विश्व प्रतिस्पर्धाका लागि भेहिकल बनाएका हुन् ।उनीहरुले तयार गरेको भेहिकलको चेसिस मात्र तयार गरिएको छ । सिरेटो टिमका अनुसार कलेजको परीक्षाका कारण ईभीको बाहिरी भाग (फ्रेम) बनाउने काम बाँकी छ । उनीहरुले भेहिकलको बाहिरी भाग पनि चाँडै तयार गर्ने गरी काम अघि बढाइरहेका छन्।भेहिकल तयार पार्ने टिमको नाम सिरेटो रहेको छ । नयाँ कामको सुरुवातलाई मौसम परिवर्तन हुँदा चल्ने चिसो बतास (सिरेटो)सँग जोडेर उनीहरुले टिमको नामकरण गरेका हुन् । अर्थात् प्रतियुनिट विद्युतबाट केही किलोमिटर गुड्ने गाडीलाई मौसम परिवर्तन जस्तै अनुभूत गराउँदै धेरैभन्दा धेरै माइलेज दिने योजनामा भेहिकल  बनाउने काम भइरहेको उनीहरुले बताएका छन् ।सेल इनर्जीले अमेरिका, युरोप र एसियाली मुलुकमा म्याराथन आयोजना गर्दै आइरहेको छ । जहाँ विद्युतीय, पेट्रोलियम र हाइड्रोजन फ्युलबाट चल्ने गाडीबीच प्रतिस्पर्धा हुन्छ । यो प्रतिस्पर्धामा थोरै इनर्जी खपत गरेर धेरै माइलेज दिने आविष्कार उत्कृष्ट ठहरिन्छ ।सिरेटो टिममा स्नातक तेस्रो वर्षमा अध्ययनरत मेकानिकल, अटोमोबाइल,इलेक्ट्रिकल लगायत विभिन्न विधाका १० विद्यार्थी सहभागी रहेका छन् ।फ्याकल्टी एडभाइजर सुबोधकुमार घिमिरेको सहयोगमा उनीहरूलाई भेहिकल तयार पार्ने काम गरिरहेका  छन् ।घिमिरेको सल्लाह र सुझा अनुसार मेकानिकल विषय पढिरहेका सौगात पाण्डे, धनप्रसाद प्रधान र ओजश्वी शर्मा, अटोमोबाइल विषय पढिरहेका अनिल खड्का, अमन श्रेष्ठ, युगेन महर्जन, भुवनेश्वर दाहाल र विवेक पौडेलका साथै इलेक्ट्रोनिक्स एन्ड कम्युनिकेसन विषय पढिरहेका स्वर्णिम श्रेष्ठ सबैको दिमागले भ्याएसम्म राम्रो र उत्कृष्ट निर्माणमा लागि रहेका छन् ।विद्यार्थीलाई इलेक्ट्रिकल भेहिकल बनाउन गोल्छा ग्रुपको सहयोग रहने छ । गोल्छा ग्रुपका प्रबन्ध निर्देशक सेखर गोल्छाले भने, ‘टिम सिरेटो जब हाम्रोमा आएर आफ्नो सोच राख्नु भयो हामीलाई एकदम राम्रो लाग्यो र हामीले यसलाई लाग्ने खर्च बेहोर्ने भयौं। हामी सधै नयाँ कामको र नयाँ खोजको कदर गर्दै आएका छौं र सधैं गर्ने छौं। ईभी तयार पार्न करिब ४ लाख रुपैयाँ र प्रतिस्पर्धामा सहभागी हुन ५ लाख रुपैयाँ लाग्ने अनुमान गरेर बसेको छ समूह ।’",technology
"१ चैत, काठमाडौं । यस वर्षको क्यान इन्फोटेक आगामी वैशाख २८ गतेदेखि हुने भएको छ । कम्युटर एशोसिएसन नेपाल (क्यान) आइतबार पत्रकार सम्मेलन गरी मेलाबारे जानकारी गराएको हो ।क्यान इन्फोटेक वैशाख २८ देखि जेठ २ गतेसम्म काठमाडौंको भृकुटीमण्डपमा हुनेछ । कोरोना महामारीका कारण यस वर्ष विगतका वर्षमाभन्दा झण्डै ३ महिना ढिलो गरी मेला आयोजना हुन लागेको हो । कोरोना संक्रमणको जोखिम कम भइनसकेकाले मेलामा स्वास्थ्य सतर्कताका सम्पूर्ण मापदण्ड भने पालना गरिने आयोजकले जनाएको छ ।क्यान इन्फोटेकको प्रवेश टिकटलाई यस वर्ष पेपरलेस गर्ने आयोजकले जनाएका छन् । सर्वसाधारणका लागि १ सय र विद्यार्थीका लागि ५० रुपैयाँ प्रवेश शुल्क तोकिएको छ । सरकारी तथा सामुदायिक शिक्षण संस्थाहरुलाई भने पत्रका आधारमा निःशुल्क प्रवेश दिइने आयोजकले जनाएको छ ।यस वर्ष पनि ३ लाखले मेलाको अवलोकन गर्ने अपेक्षा गरिएको छ । नेपालमा सूचना प्रविधि र मनोरञ्जन सम्बन्धी वार्षिक रुपमा आयोजना हुँदै आएको क्यान इन्फोटेकको यो २७ औं संस्करण हो ।",technology
गत नोभेम्बरमा अमेरिकी राष्ट्रपति चुनावदेखि राजनीतिक विज्ञापन प्रकाशनमा लगाउँदै आएको प्रतिबन्धलाई फेसबुकले फुकुवा गर्ने भएको छ । आगामी बिहिबारदेखि आफ्नो प्लाटफर्ममा राजनीतिक विज्ञापनलाई खुल्ला गर्ने निर्णय फेसबुकले गरेको हो ।यो निर्णयसँगै अब फेसबुकमा राजनीतिक अभियानकर्मी तथा राजनीतिक विषयका विज्ञापनकर्ताका लागि विज्ञापन प्रकाशन गर्ने मार्ग प्रसस्त हुनेछ ।राजनीतिक विज्ञापनका सन्दर्भमा प्राप्त भएका प्रसस्तै पृष्ठपोषणका आधारमा यस्तो निर्णय गरिएको फेसबुकको भनाई छ । राजनीतिक विज्ञापनका सन्दर्भमा कम्पनीको विद्यमान नीतिमा पनि पुनरावलोकन हुनसक्ने फेसबुकको भनाई छ ।बुधबार एक ब्लग पोष्टमा फेसबुकले भनेको छ ः यस विषयमा हामीले प्रसस्तै प्रतिक्रियाहरु सुनेका छौँ र यस चुनावी चक्रका क्रममा राजनीतिक तथा चुनावी विज्ञापनका सन्दर्भमा धेरै कुरा बुझेका छौँ । फलतः हामीले यस्ता विज्ञापनको असर कस्तो हुन्छ भन्ने बारेमा आगामी महिनाहरुमा हेर्नेछौँ र यसले भविष्यमा उक्त विषयमा थप परिवर्तनको खाँचो पनि पर्न सक्नेछ ।स्मरण रहोस् गुगलले गत हप्ता नै राजनीतिक विज्ञापन माथिको बन्देज हटाइसकेको छ ।अमेरिकामा दक्षिणपन्थी उग्रवादीहरुले बिहिबार अमेरिकी संसदलाई लक्षित गर्दै हिंसात्मक गतिविधिको तयारी गरिरहेको भन्ने चर्चाका बीच फेसबुकले राजनीतिक विज्ञापनलाई फुकुवा गर्ने विषयलाई निकै गम्भीर रुपमा हेरिएको छ ।गत जनवरी ६ मा अमेरिकी संसदमा भएको हिंसामा सामाजिक संजालले समेत नकारात्मक भूमिका खेलेको बताइन्छ । सिएनएनबाट,technology
टेस्ला तथा स्पेस एक्स कम्पनीका मालिक विश्वका दोश्रो सर्वाधिक धनी व्यक्ति हुन् । १ खर्ब ५७ अर्ब डलरका मालिक मस्कलाई धनले यति माया गर्दो रहेछ कि प्रेमिकाले तयार गरेको डिजिटल कलाकृति करोडौँ रुपैयाँमा बिक्री भएको छ ।मस्ककी प्रेमिका सिंगर ग्रिम्सले हालै आफ्नो डिजिटल कला संग्रहको लिलामी गरेकी हुन् । अनलाइनमा भएको उक्त लिलामीमा उनका डिजिटल कलाकृति झण्डै ६८ करोड रुपैयाँ बराबरको मूल्यमा २० मिनेटमै बिक्री भए ।आफ्नो डिटिजल आर्ट कलेक्सनलाई ग्रिम्सले वारनिम्फ नामाकरण गरेकी थिइन् । त्यसमध्ये एउटा चित्रमा परी बच्चाले कसरी मंगल ग्रहको रक्षा गरिरहेको छ ? भन्ने देखाइएको छ ।सबै कलाकृतिहरु नन फंगिबल टोकन्सको रुपमा बेचिएको हो । ग्रिम्स आफैले ट्वीटर मार्फत् जानकारी गराउँदै आफ्ना १० वटा कलाकृतिहरु ५८ लाख डलरमा बिक्री भएको खुलासा गरेकी छिन् । त्यसमध्ये परी बच्चाले मंगल ग्रहको रक्षा गरिरहेको छ तस्वीर आकर्षणको केन्द्र बन्यो र १० मिनेटमै ३ लाख डलरमा बिक्री भयो । न्यु बर्न टू शीर्षकको चित्र २५ लाख डलरमा बिक्यो ।गायिका समेत रहेकी ग्रिम्सले आफ्नो क्रिप्टो डिजिटल कलाकृतिहरु ४८ घण्टाभित्रमा बिक्री हुने अपेक्षासहित लिलामीमा राखेकी थिइन् ।लिलामीबाट उठेको रकमको केही हिस्सा हरितगृह ग्याँस उत्सर्जन कटौति सम्बन्धमा काम गर्ने संस्थालाई दान गर्ने ग्रिम्सको योजना छ ।एजेन्सी,technology
"फर्च्युन म्यागेजिनले हालै विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूची सार्वजनिक गरेको छ । उक्त सूचीमा धेरै प्रविधि कम्पनीहरुले आफ्नो स्थान सुरक्षित गरेका छन् भने अमेरिकी कम्पनी एप्पल पहिलो स्थानमा पर्न सफल भएको छ ।विश्वका ३ हजार ८ सय भन्दा धेरै कर्पोरेट क्षेत्रका कार्यकारीहरु, निर्देशक तथा विश्लेषकहरुसँगको सर्वेक्षणबाट फर्च्युनले यस्तो सूची तयार पारेको हो । फर्च्युनको सूचीमा रहेका विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुमध्ये प्रविधि क्षेत्रका सर्वाधिक प्रतिष्ठित १५ कम्पनी यस्ता छन् :१. एप्पल : पछिल्लो १४ वर्षदेखि अमेरिकी कम्पनी एप्पल लगातार विश्वको सर्वाधिक प्रतिष्ठित कम्पनीको सूचीमा पहिलो स्थानमा रहँदै आएको छ र यो पटक पनि त्यसलाई कायम राखेको छ ।२. अमेजन : विश्वका सर्वाधिक प्रतिष्ठित कम्पनीको सूचीमा अमेजन कम्पनी दोश्रो नम्बरमा रहेको छ ।३. माइक्रोसफ्ट : सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीको तेश्रो स्थान पनि प्रविधि कम्पनीले कब्जा गरेको छ र उक्त स्थानमा माइक्रोसफ्ट कम्पनी रहेको छ ।४. अल्फाबेट : गुगलको मातृ कम्पनी विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा सातौँ स्थानमा छ भने प्रविधि जगतमा चौथो स्थानमा छ ।५. सेल्सफोर्स : अमेरिकी सफ्टवेयर कम्पनी सेल्सफोर्स विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा १२ औँ स्थानमा रहेको छ ।६. एसेन्चर : आइरिस कम्पनी एसेन्चर विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ३३औँ स्थानमा छ ।७.एनभिदिया : अमेरिकी चिप निर्माता कम्पनी एनभिदिया विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ३७औँ स्थानमा छ ।८. एडोब : सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा एडोब कम्पनीले आफुलाई ४०औँ स्थानमा राख्न सफल भएको छ ।९. आइबिएम : अमेरिकी कम्पनी आइबिएम विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ४१औँ स्थानमा छ ।१०. सामसुंग : दक्षिण कोरियाली कम्पनी सामसुंगले आफुलाई टप ५० भित्र राख्न सफल भएको छ र विश्वका सर्वाधिक लोकपि्रय कम्पनीहरुको सूचीमा ४९ औँ स्थानमा रहेको छ ।११. पे पल : अनलाइन पेमेन्ट कम्पनी पेपल विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ५०औँ नम्बरमा रहेको छ ।१२. एक्टिभिजन : गेमिंग कम्पनी एक्टिभिजन विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ५३औँ स्थानमा रहेको छ ।१३. एएमडी : चिप निर्माता कम्पनी एडभान्स्ड माइक्रो डिभाइसेज विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ५५औँ स्थानमा परहेको छ ।१४. अलिबाबा : चिनिया बहुराष्ट्रिय प्रविधि कम्पनी अलिबाबा विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ६१औँ नम्बरमा रहेको छ ।१५. अमेरिका मोविलः मेक्सिकोस्थित टेलिकम कम्पनी अमेरिका मोविल विश्वका सर्वाधिक प्रतिष्ठित कम्पनीहरुको सूचीमा ६४ औँ स्थानमा रहेको छ ।एजेन्सीको सहयोगमा",technology
"संसारकै महँगो क्रिप्टोकरेन्सी बिटक्वाइनको मूल्य पुनः उकालिएको छ । बुधबार बिटक्वाइनको मूल्यमा ५ प्रतिशतले बढोत्तरी हुँदा प्रतिबिटक्वाइन ५० हजार ९४२ डलर ५८ सेन्ट पुग्यो । अघिल्लो दिनको तुलनामा बिटक्वाइनको मूल्य २ हजार ४२६ डलर २३ सेन्टले बढेको हो ।गत जनवरी ४ मा २७ हजार ७३४ डलर रहेको बिटक्वाइनको मूल्य त्यसयता ८३.७ प्रतिशतले बढेको छ ।गएको फेब्रुअरी २१ मा बिटक्वाइनको मूल्य अहिलेसम्मकै उच्च अर्थात् ५८ हजार ३५४ डलर १४ सेन्ट पुगेको थियो । त्यसपछि भने मूल्यमा गिरावट आएको थियो ।टेस्ला तथा माइक्रोस्ट्राटेजीलगायतका कम्पनीले बिटक्वाइनमा अर्बौँ डलर लगानी गरेसँगै बिटक्वाइनको मूल्य आकासिएको हो । साथै बिएनवाइ मेलन, ब्लाक रक तथा मास्टरकाडलगायतका कम्पनीहरुका कारण पनि बिटक्वाइनको लोकप्रियता ह्वात्तै बढ्यो ।बिटक्वाइन मात्र नभै इथेरियम ब्लकचेन नेटवर्कसँग आबद्ध अर्को क्रिप्टोकरेन्सी इथरको मूल्यमा पनि बुधबार ७.१८ प्रतिशतले वृद्धि भई १५९५ डलर नाघेको छ ।रोयटर्सबाट",technology
"अग्रणी इलेक्ट्रोनिक कम्पनी सामसुङले नेपाली बजारमा आफ्नो पछिल्लो फ्ल्यागसिप एस सिरिज अन्तर्गत एस २१ प्लस र एस २१ अल्ट्रा ल्याए पश्चात् एस सिरिज अन्तर्गतकै आफ्नो अघिल्लो मोडेल एस २० प्लस कम मूल्यमा विक्री गर्ने जानकारी दिएको छ ।कम्पनीका अनुसार १ लाख ४ हजार ९९९ रूपैयाँ पर्ने एस २० प्लस मा १० हजार रूपैयाँ कम गरी अब यसको मूल्य ९४ हजार ९९९ रूपैयाँ हुनेछ ।यो अफर मार्च महिना अन्तसम्मको लागि सीमित गरिएको छ । गतमहिना सार्वजनिक गरिएको एस सिरिजका एस २१ प्लस र एस २१ अल्ट्रा अत्याधुनिक डिस्प्ले, सुधार गरिएको क्यामेरा र आकर्षक डिजाइनका लागि हालसम्म निकै रुचाइएको छ ।",technology
"भिडियो कन्फ्रेन्सिङ् सर्भिस जूमले यो वर्ष सन् २०२१ मा ३ अर्ब ७० करोड डलर आम्दानी गर्ने प्रक्षेपण गरेको छ ।कम्पनीका प्रमुख इरिक युआनले यो वर्ष कम्पनीको व्यापारमा गत वर्षभन्दा ४० प्रतिशतले वृद्धि हुने बताएका हुन् ।उत्साहप्रद प्रक्षेपण सार्वजनिक भएसँगै जूम कम्पनीको शेयर मूल्य सोमबार न्युयोर्कमा ६ प्रतिशतले वृद्धि भयो ।कम्पनीका अनुसार गत वर्षजत्तिको वृद्धिदर हासिल नभएतापनि यो वर्षसमेत जूमको वृद्धिदर बलियो नै रहनेछ ।स्मरण रहोस् सन् २०२० को तेश्रो त्रैमासिकमा जूमको व्यापार सन् २०१९ को सोही त्रैमिासकको तुलनामा ३७० प्रतिशतले वृद्धि भएको छ । अर्थात् उक्त त्रैमासिकमा जूमले ८८ करोड २५ लाख डलर आम्दानी गर्‍यो ।कम्पनीका प्रमुख इरिक युआन भन्छन्, ‘जूमका लागि गएको वर्ष असाधारण रह्यो र चौथो त्रैमासिकको सशक्त वृद्धिदरसँगै वर्षको अन्त्य भयो । विश्व महामारीबाट निस्किँदै गर्दा हाम्रो काम बल्ल सुरु भएको छ ।कोरोना भाइरस महामारीका कारण विश्वका सबैजसो कामकाजी मानिसहरुले घरबाटै कार्यालयका काम सञ्चालन गर्नुपर्दा भिडियो कन्फ्रेन्सिङ् सर्भिस जूम आम मानिसको दैनिकी नै बनेको छ । सन् २०२० मा कम्पनीको आम्दानीमा समग्रमा ३२६ प्रतिशतले वृद्धि भएर २ अर्ब ६० करोड पुग्यो । त्यसमा जूमले ६७ करोड १५ लाख मुनाफा कमाएको छ।खोपको विकास र महामारी मथ्थर भएसँगै धेरै कम्पनीहरुले घरबाटै काम गर्ने प्रचलन हटाएर कार्यालयबाटै कार्यसञ्चालन सुरु गरिरहेको अवस्थामा जूमका प्रयोगकर्ता आगामी दिनमा घट्ने अनुमान गरिएको छ । साथै माइक्रोसफ्ट र गुगल जस्ता कम्पनीहरुका भिडियो कन्फ्रेन्सिङ सर्भिसहरुसँग पनि जूमले प्रतिस्पर्धा गरिरहनु परेको छ ।एजेन्सी",technology
